title,price,collection_date,brand,model_name,screen_size,color,hard_disk_size,cpu_model,ram_memory,operating_system,special_feature
"Mac Book Air Charger, Replacement 45W T-Tip AC Power Adapter for Charging Mac Book Air 11-inch and 13-inch",$19.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Brio 101 Full HD 1080p Webcam Made for Meetings and Works for Streaming — Auto-Light Balance, Built-in Mic, Privacy Shutter, USB-A, for Microsoft Teams, Google Meet, Zoom, and More - Black",$39.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"553 USB-C Hub, 8-in-1 USB C Dock, Dual 4K HDMI USB C to USB Adapter, 1 Gbps Ethernet USB Hub, 100W Power Delivery, SD Card Reader for MacBook Pro, XPS and More",$49.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
USB C Hub Ethernet MAC Adapter Multiport USB c to ethernet Adapter USB C Multiport 8 in 1 USB c hub with ethernet 1000M 4K HDMI 100W PD Charging USB 3.0 SD/TF Card Reader usbc hub for MacBook pro HP,$24.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Under Desk Laptop Mount,No Drill Metal Under Desk Laptop Holder,Under Desk Shelf Holder with Anti-Scratch Felt Board for Laptop, Mac Mini, MacBook, Keyboard",$27.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
External DVD Drive USB 3.0 Type-C CD Burner Portable CD +/-RW Drive DVD Player for ROM Rewriter Burner Compatible with Laptop Desktop PC Windows MacBook Linux Mac OS,$19.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"360 Protective Laptop Sleeve for 14-inch MacBook Pro M4/M3/M2/M1 Pro/Max A3112 A3401 A3185 A2992 A2918 A2779 2024-2021, Water-Resistant Case Bag with Accessory Pocket for 13.8 Surface Laptop 7",$29.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"USB C Multiport Adapter for MacBook Pro/Air,10-in-1 Mac Dongle Accessories Hub with USB C to HDMI 4K@60Hz+Ethernet+100W PD+4USB+USB-C Data Port+SD/TF Card Reader for Dell HP Lenovo Surface Laptops",$26.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Desktop Stand for Mac Mini M4/ M4 Pro 2024,Aluminum Vertical Laptop Holder Desk Base Mount for Desktop Computer,Adjustable PC Desktop Dock Bracket Accessories for Mini M4/ M4 Pro 2024",$18.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"External CD DVD Drive, USB 3.0 Portable Optical Drive, CD/DVD-RW Burner for Laptop, Desktop PC, Compatible with Windows 11/10/8/7, Linux, Mac OS",$39.99,2025-01-18 13:32:11,AKTJHS,Ezbook S7MAX,136.0,,256.0,,16.0,"Linux, Windows 8, Windows 7, Windows 11, Windows 10","Portable, Usb 3.0, Cd/Dvd Writer, Cd/Dvd Reader"
"Thunderbolt 4 Hub with Dual HDMI 4K@60Hz,100W Charging, Thunderbolt Certified, 13-in-1 Thunderbolt 4 Dock Dual Monitor Single 8K Output for Windows or Mac, 4X USB, 2.5G Ethernet,SD/MicroSD",$199.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"360° Privacy Screen MacBook Air 13.6 inch (2022-2024, M2, M3),Matte Anti Glare Blue Light 13.6"" Mac Scratch Resistant Laptop Screen Protector Filter",$16.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"External DVD Drive, USB 3.0 Portable +/-RW, DVD Player for CD ROM Burner Compatible with Laptop Desktop PC Windows Linux OS Apple Mac Black",$19.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"PM161Q Bbmiuux 15.6"" Full HD 1920 x 1080 IPS Business Slim Portable Monitor | AMD FreeSync | External Monitor for Laptop PC Mac I Two 1W Speakers | 2 - USB 3.1 Type-C Ports & 1 - Mini HDMI",$99.99,2025-01-18 13:32:11,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Presentation Clickers for PowerPoint, Clicker for Laptop Presentations Remote, USB Wireless Presenter Remote, Power Point Remote Clicker for Computer/Mac/PPT/Google Slide Advancer",$14.99,2025-01-18 13:32:11,VILNIU,Ezbook S7MAX,136.0,Black,256.0,,16.0,Windows 11,Ergonomic
"2K Webcam for PC with Microphone & Light & Privacy Cover, Web Camera for Desktop Computer/Laptop/Monitor/Mac, USB Streaming Camera for Zoom/Skype/Teams/Video Calling/Studying and Conference",$49.99,2025-01-18 13:32:11,PixelForge,Ezbook S7MAX,1.0,Black,256.0,,16.0,Windows 11,Built-In Light
"USB Docking Station Dual Monitor, GIISSMO 9-in-1 USB A 3.0 / USB C Docking Station Triple Monitor with 2 HDMI,VGA, 10Gbps USB 3.1, Gigabit Ethernet, Triple Display for Mac & MacBook & Windows Laptop",$49.99,2025-01-18 13:32:20,GIISSMO,Ezbook S7MAX,136.0,Grey,256.0,,16.0,Windows 11,Powered
"Laptop Screen Extender, 14"" 1080P FHD Triple Monitor for Laptop Extension- 315°Rotate Portable Dual Monitor Screen for 13.3-16.5"" Laptops Type-C/HDMI/USB-A Plug & Play for Wins/Mac/Chro",$258.99,2025-01-18 13:32:20,QGE,Ezbook S7MAX,14.0,,256.0,,16.0,Windows 11,HD Audio
"Wireless Mouse, Computer Mouse 18 Months Battery Life Cordless Mouse, 5-Level 4800 DPI, 6 Button Ergo Wireless Mice, 2.4G Portable USB Wireless Mouse for Laptop, Mac, Chromebook, PC(Pink)",$11.89,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"15'Laptop Screen Extender, Dual Monitor for Laptop,Just 1 CABE Type-C/USB-A Plug & Play,1080P FHD IPS Laptop Monitor Extender Compatible with Windows/Mac(for 15-17.3"" Laptop)",$269.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"USB C HUB 7-in-1 with HDMI(4K@60Hz,Certified), 100W Power Delivery, 3*USB 3.0, SD/TF Card Reader(160MB/s) Compatible with iPhone 15 Pro/Max, MacBook, iPad Pro, iMac, S23, XPS17",$17.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Portable Monitor 15.6'' FHD 1080P USB C HDMI Gaming Monitor Ultra-Slim IPS Display w/Smart Cover & Speakers, Plug&Play, External Monitor for Laptop PC Phone Mac Xbox PS4",,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Mac Book Pro Charger - 87W USB C Power Adapter Compatible with 13/14/15 Inch After 2016, for Mac Book Air After 2018, Works 70W 67W 61W 30W 29W, Include Charge Cable（6.6Ft）",$21.55,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Mouse for MacBook Pro – M1 Wireless Mouse with Rechargeable Type C Port – Bluetooth Mouse for MacBook Pro, MacBook Air, Mac Pro, iMac, Mac Mini, iPad, iPad Pro, iPad Air & More - Space Gray",$29.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"2-in-1 USB Type C Presentation Clicker Wireless Presenter Remote for PowerPoint, Powerpoint Clicker with Volume Control PowerPoint Slide Advancer for Mac, Computer, Laptop-E600",$15.88,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"USB 3.0 or USB C to Dual HDMI Adapter for Mac&Windows, MST Dual Monitor Converter Triple Display for Apple M1/M2/M3 Chip HDMI Splitter Extended for MacBook Pro Air Mac Mini Studio",$24.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"15.6"" FHD Portable Monitor for Laptop, 100% sRGB Second Display IPS 1920x1080 HDMI USB-C Laptop Screen Extender, Carrying Sleeve 180° Kickstand for PC, Mac, Dex, Tablet, Xbox, PS4/PS5, Switch",$79.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"7 in 1 External Bluray Drive, USB 3.0 Type-C Optical External Bluray/DVD Drive Burner with SD/TF Port, Support 100G Disc R/W for PC Compatible with Windows XP/7/8/10/11 Mac Laptop Desktop",$69.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
(2pcs) Mac OS Shortcuts Sticker | Mac Keyboard Stickers for macOS | No-Residue Laminated Vinyl MacBook Stickers for Laptop | Mac Shortcut Sticker 2025 (Clear/White/2pk),$4.95,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"2 Device Bluetooth Trackball Mouse, Silent Click Ergonomic Roller Ball Mouse, Wireless Rechargeable Thumb Mice, Programmable Buttons, 600-1600 DPI, Compatible with PC, Mac, Laptop, Windows",$36.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Laptop Stand, Adjustable Laptop Stand for Desk, Aluminum Computer Stand Portable Laptop Riser, Foldable Laptop Holder for Mac HP ASUS Acer Surface ThinkPad Dell Lenovo",$26.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"2025 Latest Version 7in1 USB C Hub, USB C Dongle Mac Multi-Port Adapter for MacBook air, TF/SD Card Reader, USB C to HDMI Hub Dongle Compatible for USB C Other Laptops Type C Devices (USB 3.0 5Gbps)",$11.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Webcam Cover Slide,[6 Pack] Ultra-Thin Laptop Web Camera Cover Compatible with MacBook,Laptop,PC,Computer,iMac,iPad, iPhone Cell Phone etc. 0.022in Thick Web Blocker Protect Your Privacy and Security",$5.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"for M3 MacBook Air 13.6 inch Case 2024 2023 2022 Release M2 Chip Model A3113 A2681, Plastic Hard Shell Cover for MacBook Air 13.6 Liquid Retina Display with Touch ID,Moon and Mountain",$10.49,2025-01-18 13:32:20,Tuiklol,Ezbook S7MAX,136.0,Moon and Mountain,256.0,,16.0,Windows 11,HD Audio
"Laptop, 16GB RAM 1152GB Storage, Laptop Computer with Celeron N5095 CPU(Up to 2.9GHz), FHD IPS 1200P Display, 38WH Battery, 2 Speakers, HDMI, 16 Inch Business Laptops.",$999.99,2025-01-18 13:32:20,jumper,Ezbook S7MAX,16.0,Gray,1.0,Celeron,16.0,Windows 11,HD Audio
"15.6"" Laptop Computer, Windows 10 Laptop, 8GB RAM 256GB SSD, Intel Pentium Quad-Core Processor(Up to 2.64GHz), FHD 1080P IPS, Wi-Fi 5, BT5.0, Portable Notebook for Office, Students, Families",$249.99,2025-01-18 13:32:20,BLUEING,BLENVY15,156.0,Gray,256.0,Intel Pentium 4,8.0,Windows 10,Lightweight
"Opal Tadpole - 4K Webcam with a Clip, Built for Laptops. 4K Sensor, VisiMic Directional Microphones, Works on Mac, PC and Tablets - White",$129.00,2025-01-18 13:32:29,Opal Camera,Ezbook S7MAX,156.0,White,256.0,,16.0,Windows 11,"4K Video Recording, Directional Microphones, VisiMic Technology"
"DisplayLink Laptop Docking Station - Quad Monitor 5K/4K @60Hz, 100W Charging - Thunderbolt 4/3, USB-C/A - M1 M2 Mac/Windows/Chrome/Ubuntu - 4 HDMI, 4 DP, 180W Power, SD 4.0 CR, 2.5Gbps LAN",$299.99,2025-01-18 13:32:29,WAVLINK,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"IdeaPad 1 14IGL7 14"" Laptop Pentium Silver N5030 4GB Ram 128 GB eMMC W11H in S Mode",,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"15.6 Inch Laptops, Windows 11 Laptop Computer with 12GB RAM 512GB SSD, Celeron N100 Quad-Core(Up to 3.4GHz), FHD IPS 1920x1080, HDMI, Type-C, USB 3.0, WiFi 6, TF Card Reader, 6500mAh",$269.99,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"2024 Latest 16'' Laptop Computer Windows 11, 16GB RAM 512GB SSD, Intel Quad-Core Processor(up to 2.9GHz), Full HD 1080P Laptop with USB Type-C&A, Mini HDMI, TF Card Slot, BT 4.2",$249.99,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Chromebook 315 (15.6"" FHD, Intel Celeron N4500, 4GB RAM, 128GB Storage (64GB eMMC + 64GB SD Card) Home & Student Laptop, 10-Hr Long Battery Life, IST Hub, Wi-Fi 6, Webcam, Chrome OS, Purple",,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"14"" HD Stream Laptop Computer for Students and Business, Quad-Core Intel Celeron N Processor, 8GB RAM, 256GB Storage(128GB eMMC+128GB TP SD Card), 1 Year Office 365, HDMI,WiFi,USB-A&C, Win 11",$231.99,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"2024 IdeaPad 1 Business Laptop, 14"" HD Display, Intel Celeron N4020, 4GB RAM, 128GB eMMC, ‎Intel UHD Graphics, Wi-Fi 6, Windows 11 S, with Laptop Stand",$189.59,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"2021 Apple MacBook Pro with Apple M1 Max Chip (16-inch, 32GB RAM, 512 SSD Storage) Space Gray (Renewed)","$2,355.00",2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"15 Laptop, AMD Ryzen 3 3250U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-edge Display, Windows 10 Home, Long-Lasting Battery, HP Fast Charge, 720p Webcam (15-ef1021nr, 2020)",$320.00,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"15.6"" Rose Gold Laptop, FHD IPS, Celeron N5095,16G DDR4 RAM 256G SSD, Pre-Installed Win 11 Pro/Office 2019 with Backlit Keyboard/Fingerprint Sensor/USB 3.0/Mini HDMI (16G+256G)",$359.90,2025-01-18 13:32:29,ZWYING,S156,156.0,Rose Gold,256.0,Celeron N,16.0,Windows 11 Pro,Memory Card Slot
"Laptop, 16GB RAM 1152GB Storage, Laptop Computer with Celeron N5095 CPU(Up to 2.9GHz), FHD IPS 1200P Display, 38WH Battery, 2 Speakers, HDMI, 16 Inch Business Laptops.",$999.99,2025-01-18 13:32:29,jumper,Ezbook S7MAX,16.0,Gray,1.0,Celeron,16.0,Windows 11,HD Audio
"HP EliteBook 845 Business Laptop (14"" FHD, AMD Ryzen 5 PRO 5650U, 16GB RAM, 256GB SSD, > Intel i5-1145G7) 3-Yr Warranty, Long Battery Life, Backlit, Fingerprint, Wi-Fi 6E, Webcam, Win 10 Pro, Silver",,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"15.6'' Windows Laptop,Intel Celeron N5095 Processor(up to 2.9GHz), 16 GB RAM, 512 GB SSD, Fingerprint Unlock, Windows 11, Office or Student use (15.6""-N5095-16+512)",$259.00,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Laptop Computer, 15.6 Inch Laptop, 8GB RAM, Backlit Keyboard, Celeron N5095(Up to 2.9GHz), Fingerprint, Bluetooth 4.2, WiFi, USB 3.0, Webcam, HDMI, for Students and Business (GB, 256)",$239.79,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"MacBook Pro 16.2"" with M3 Max Chip (Late 2023) - Silver, 16-Core / 40-Core, 64GB, 2TB SSD",,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Vivobook Go 12 L210 11.6"" Ultra Thin Laptop, Intel Celeron N4020 CPU, 4GB RAM, 128GB eMMC Storage, Windows 11 Home in S Mode with One Year of Office 365 Personal, Dreamy White, L210MA-DS04-W",,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Vintage retro leather Leather Laptop Sleeve Compatible with macbook air 13 inch, 16/15/14 Inch Computer Sleeve, Travel Case, Laptop Protective Pouch, Leather Laptop Cover 2024-2021 MAC05SF-B",$62.00,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Laptops, 8GB DDR4 512GB SSD, 17.3 Inch Laptop Computer, Notebook with Celeron Processor(up to 2.8 GHz), 8000mAh, Webcam, Type-C, USB3.2 * 2, Dual WiFi, Mini HDMI(Gray)",,2025-01-18 13:32:29,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"HP 2023 15'' HD IPS Laptop, Windows 11, Intel Pentium 4-Core Processor Up to 2.70GHz, 8GB RAM, 128GB SSD, HDMI, Super-Fast 6th Gen WiFi, Dale Red (Renewed)",,2025-01-18 13:32:29,HP,"HP 15"" Laptop",15.0,Red,128.0,Pentium,8.0,Windows 11,Anti Glare Coating
"10FT Mac Book Air Mac Book Pro Charger Fast Charging, 2Pack 30W USB C Charger Phone Laptop Charger 10Foot Extra Long USB C Cable for MacBook Pro 16/15/14/13 Inch,MacBook Air 13 Inch/iPad Pro/iPhone 15",$29.99,2025-01-18 13:32:29,ProTVSolutions,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,Fast Charging
"Clicker PowerPoint Presentation Wireless Presenter Remote, Laser Pointer for Computer Clickers, USB C A Project Power Point PPT Clicker for Mac Laptop Office, Slideshow Google Slide Advancer",$15.99,2025-01-18 13:32:29,UBUYONE,Ezbook S7MAX,136.0,Black,256.0,,16.0,Windows 11,Ergonomic
"Laptop, 16GB RAM 1152GB Storage, Laptop Computer with Celeron N5095 CPU(Up to 2.9GHz), FHD IPS 1200P Display, 38WH Battery, 2 Speakers, HDMI, 16 Inch Business Laptops.",$999.99,2025-01-18 13:32:37,jumper,Ezbook S7MAX,16.0,Gray,1.0,Celeron,16.0,Windows 11,HD Audio
"15.6 inch Laptop Screen Extender, Potable Screen for Laptop Only One USB-C Cable Connection, Compatiable with Win/Mac (M1,M2, M3), FHD 1080P, 360° Rotation",$275.00,2025-01-18 13:32:37,MT-VIKI,Ezbook S7MAX,156.0,,256.0,,16.0,Windows 11,HD Audio
"Inspiron 3520 15.6"" FHD Laptop, Intel Core i7-1255U Processor, 64GB RAM, 2TB SSD, Webcam, HDMI, SD-Card Slot, Wi-Fi 6, Windows 11 Home, Black",$739.00,2025-01-18 13:32:37,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Vivobook Go 15 L510 Thin & Light Laptop Computer, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, Windows 11 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-AS02",$227.99,2025-01-18 13:32:37,jumper,Ezbook S7MAX,136.0,,256.0,,16.0,Windows 11,HD Audio
"Laptop 15.6 inch Windows 11, Celeron N5105, Quad Core, Up to 2.9GHz, 16GB RAM, 512GB NVME SSD,Up to 4TB, 15.6"" FHD IPS 1920x1080, HDMI, HDD, Type-C, RJ45, Support Windows 10, Silver",$279.99,2025-01-18 13:32:37,OTVOC,VocBook 15 Pro,156.0,Silver,512.0,Celeron,16.0,Windows 11 Home,"PCIe SSD, Number Pad, Dual Channel RAM, Support Ethernet, Support HDD"
"15.6"" Rose Gold Laptop, FHD IPS, Celeron N5095,16G DDR4 RAM 256G SSD, Pre-Installed Win 11 Pro/Office 2019 with Backlit Keyboard/Fingerprint Sensor/USB 3.0/Mini HDMI (16G+256G)",$359.90,2025-01-18 13:32:37,ZWYING,S156,156.0,Rose Gold,256.0,Celeron N,16.0,Windows 11 Pro,Memory Card Slot
"Opal Tadpole - 4K Webcam with a Clip, Built for Laptops. 4K Sensor, VisiMic Directional Microphones, Works on Mac, PC and Tablets - White",$129.00,2025-01-18 13:32:37,Opal Camera,Ezbook S7MAX,156.0,White,256.0,,16.0,Windows 11,"4K Video Recording, Directional Microphones, VisiMic Technology"
"Clicker PowerPoint Presentation Wireless Presenter Remote, Laser Pointer for Computer Clickers, USB C A Project Power Point PPT Clicker for Mac Laptop Office, Slideshow Google Slide Advancer",$15.99,2025-01-18 13:32:37,UBUYONE,Ezbook S7MAX,136.0,Black,256.0,,16.0,Windows 11,Ergonomic
