title,price,promo,coupon,product_url,collection_date,brand,model_name,screen_size,operating_system,memory_storage_capacity,battery_capacity,battery_cell_composition,shape
"Military Smart Watches for Men(Answer/Make Calls) with LED Flashlight,530mAh Large Battery,1.43’’ AMOLED Heart Rate/Sleep Monitor 5ATM Waterproof Smartwatch for Android iOS,100+Sport Modes,3 Straps",$76.99,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTM3Nzc2MzE3NDQ3Nzk2OjE3MzczOTIyMTE6c3BfYXRmX25leHQ6MzAwNjIyMTc2MTUzMTAyOjowOjo&url=%2FMilitary-Watches-Flashlight-Waterproof-Smartwatch%2Fdp%2FB0D6Z4Q45N%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392211%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:56:54,LIGE,EF5 3 Straps,1.43 Inches,Data not available,Data not available,530 Milliamp Hours,Lithium Polymer,Round
"Smart Watches for Men, Bluetooth Call Military Smart Watch, Waterproof Fitness Tracker with Heart Rate/Blood Oxygen/Sleep Monitor/124 Sports Modes, Tactical Watch for Android Phones & iPhone (Black)",$39.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTM3Nzc2MzE3NDQ3Nzk2OjE3MzczOTIyMTE6c3BfYXRmX25leHQ6MzAwNjE4MzA4Nzc1NjAyOjowOjo&url=%2FWatches-Bluetooth-Military-Waterproof-Tactical%2Fdp%2FB0DF71FLHG%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392211%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:56:54,Data not available,Data not available,1.52 Inches,with most iOS 9.0 and Android 6.0 and above,128 MB,410 Milliamp Hours,Lithium Polymer,Round
"Amazfit Bip 5 Smart Watch 46mm, GPS, Alexa Built-in, Bluetooth Calling, 10-Day Battery, Heart-Rate & VO2 Max, Sleep Health Monitoring, AI Fitness App,120+ Sports Modes, for Android & iPhone, Black",$69.97,"Thu, Jan 30",No coupon,https://www.amazon.com/Amazfit-Bluetooth-Calling-Tracking-Monitoring/dp/B0C7GJDZD7/ref=sr_1_19?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-19,2025-01-20 17:56:54,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Smart Watches for Men, Bluetooth Call Military Smart Watch, Waterproof Fitness Tracker with Heart Rate/Blood Oxygen/Sleep Monitor/124 Sports Modes, Tactical Watch for Android Phones & iPhone (Black)",$39.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/Watches-Bluetooth-Military-Waterproof-Tactical/dp/B0DF71FLHG/ref=sr_1_20?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-20,2025-01-20 17:56:54,Data not available,Data not available,1.52 Inches,with most iOS 9.0 and Android 6.0 and above,128 MB,410 Milliamp Hours,Lithium Polymer,Round
"Smart Watch, 1.91"" Smartwatch for Men Women (Answer/Make Call), Fitness Tracker with 100+ Sport Modes, IP68 Waterproof, Heart Rate/Sleep/Spo2 Monitor, Pedometer, Activity Tracker for Android iOS",$99.99,"Thu, Jan 30",$5.00 off coupon applied,https://www.amazon.com/Smartwatch-Fitness-Waterproof-Pedometer-Activity/dp/B0DFGYD8R7/ref=sr_1_21?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-21,2025-01-20 17:56:54,Matast,Smart Watch,1.91 Inches,Wear OS 3.0,Data not available,Data not available,Lithium Polymer,Square
"Smart Watch (Answer/Make Calls), 1.85"" Smart Watches for Men Women Digital Watch Fitness Tracker with 100+ Sport Modes Heart Rate Monitor Watch for iOS Android Phones Waterproof Purple",$39.99,"Thu, Jan 30",$11.00 off coupon applied,https://www.amazon.com/Dakofied-Watches-Digital-Fitness-Waterproof/dp/B0CSS8GMGS/ref=sr_1_22?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-22,2025-01-20 17:56:54,Dakofied,Data not available,1.85 Inches,compatible with ios and android phones,128 MB,Data not available,Lithium Polymer,Rectangular
"Samsung Galaxy Watch 7 40mm Bluetooth AI Smartwatch w/Energy Score, Wellness Tips, Heart Rate Tracking, Sleep Monitor, Fitness Tracker, 2024, Cream [US Version, 1Yr Manufacturer Warranty]",$249.99,"Thu, Jan 30",No coupon,https://www.amazon.com/SAMSUNG-Bluetooth-Smartwatch-Wellness-Manufacturer/dp/B0D1YNVD88/ref=sr_1_23?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-23,2025-01-20 17:56:54,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Smart Watch(Answer/Make Call), 1.91"" Smartwatch for Men Women, NEW Fitness Watch with 110+ Sport Modes, Fitness Activity Tracke with Pedometer/Sleep Monitor/Heart Rate/IP68 Waterproof, for Android iOS",$39.99,"Thu, Jan 30",$5.00 off coupon applied,https://www.amazon.com/Smartwatch-Fitness-Activity-Pedometer-Waterproof/dp/B0DFCKMV14/ref=sr_1_24?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-24,2025-01-20 17:56:54,Soudorv,T70,1.91 Inches,Data not available,1 GB,Data not available,Lithium Polymer,Data not available
"Samsung Galaxy Watch 6 44mm Bluetooth Smartwatch, Fitness Tracker, Personalized HR Zones, Advanced Sleep Coaching, Heart Monitor, BIA Sensor, Health Wellness Insights, Big Screen, US Version, Graphite",$169.99,"Thu, Jan 30",No coupon,https://www.amazon.com/SAMSUNG-Bluetooth-Smartwatch-Personalized-Advanced/dp/B0C797946T/ref=sr_1_25?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-25,2025-01-20 17:56:54,SAMSUNG,Data not available,44 Millimeters,Android,16000 MB,Data not available,Lithium Ion,Round
"Smart Watch Health Fitness Tracker with 24/7 Heart Rate, Blood Oxygen Blood Pressure Sleep Monitor, 115 Sports Modes, Step Calorie Counter Pedometer IP68 Waterproof for Android and iPhone Women Men",$49.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/Fitness-Tracker-Pressure-Pedometer-Waterproof/dp/B0DPN14G6Q/ref=sr_1_26?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-26,2025-01-20 17:56:54,Mindrose,Fitness Watch,1.47 Inches,Smartphone,Data not available,Data not available,Data not available,Rectangular
"Military Smart Watch for Men with Blood Pressure (Answer/Make Call), Rugged Tactical Smartwatch for Android and iPhone, 10 ATM Waterproof Outdoor Sports Fitness Tracker with Heart Rate, Sleep Monitor",$55.99,"Thu, Jan 30",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTM3Nzc2MzE3NDQ3Nzk2OjE3MzczOTIyMTE6c3BfbXRmOjMwMDE5NjE1ODMxOTgwMjo6MDo6&url=%2FRgthuhu-Military-Tactical-Smartwatch-Waterproof%2Fdp%2FB0BW47XT5H%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392211%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:56:54,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Military Smart Watch for Men(Answer/Dial Calls),100 Sports Modes, 5ATM Waterproof Fitness Watch with Heart Rate/SpO2/Blood Pressure for Android and iOS,1.39''HD DIY Screen Smartwatch Black",$55.99,"Thu, Jan 30",25% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTM3Nzc2MzE3NDQ3Nzk2OjE3MzczOTIyMTE6c3BfbXRmOjMwMDYwODQ0MTAzNjEwMjo6MDo6&url=%2FMilitary-Waterproof-Fitness-Pressure-Smartwatch%2Fdp%2FB0BYRMQ3NJ%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392211%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:56:54,SUNKTA,Data not available,1.39 Inches,Android,128 MB,400 Milliamp Hours,Lithium Polymer,Round
"RUIMEN Smart Watches for Women Men (Answer/Make Calls) Compatible with iPhone/Android Phones, 1.85"" HD Screen Fitness Tracker Heart Rate Monitor 100+ Sports Tracker Watch Waterproof (Purple)",$35.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/RUIMEN-Watches-Compatible-Android-Waterproof/dp/B0C8CK2TRK/ref=sr_1_29?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-29,2025-01-20 17:56:54,RUIMEN,Data not available,1.83 Inches,Compatible with iOS & Android,128 MB,300 Milliamp Hours,Lithium Polymer,Rectangular
"Smart Watches for Women,Fitness Tracker Smartwatch for Android Phones/iPhone Compatible,1.85"" Womens Watch with Blood Pressure Monitor,Calls and Messages/Heart Rate/Sleep/Female Cycle(3 Watch Bands)",$39.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/Watches-Smartwatch-Compatible-Pressure-Messages/dp/B0D2Q6X6TW/ref=sr_1_30?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-30,2025-01-20 17:56:54,AKUMAKA,G39,1.85 Inches,android,Data not available,Data not available,Lithium Ion,Square
"SAMSUNG Galaxy Watch Ultra 47mm LTE AI Smartwatch w/Energy Score, Wellness Tips, Heart Rate Tracking, Sleep Monitor, Fitness Tracker, GPS, 2024,Titanium Gray [US Version, 1Yr Manufacturer Warranty]",$422.04,"Thu, Jan 30",No coupon,https://www.amazon.com/SAMSUNG-Smartwatch-Wellness-Tracking-Manufacturer/dp/B0D1YL96ND/ref=sr_1_31?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-31,2025-01-20 17:56:54,SAMSUNG,Galaxy Watch Ultra LTE,47 Millimeters,Tizen,Data not available,Data not available,Lithium Ion,Round
"Garmin vívoactive 5, Health and Fitness GPS Smartwatch, AMOLED Display, Up to 11 Days of Battery, Ivory",$231.99,"Tue, Feb 4",No coupon,https://www.amazon.com/Garmin-v%C3%ADvoactive-Fitness-Smartwatch-Display/dp/B0CG6NBJ61/ref=sr_1_32?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-32,2025-01-20 17:56:54,Data not available,Data not available,1.2 Inches,Android & iOS,4 GB,4 Milliamp Hours,Lithium Polymer,Round
"Fitbit Versa 4 Fitness Smartwatch with Daily Readiness, GPS, 24/7 Heart Rate, 40+ Exercise Modes, Sleep Tracking and more, Pink Sand/Copper Rose, One Size (S & L Bands Included)",$175.41,"Thu, Jan 30",No coupon,https://www.amazon.com/Fitbit-Smartwatch-Readiness-Exercise-Tracking/dp/B0B4N6B93J/ref=sr_1_33?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-33,2025-01-20 17:56:54,Fitbit,Data not available,1.58 Inches,Apple iOS 15 or higher. Android OS 9 or higher,4 GB,Data not available,Lithium Ion,Square
"GRV Smart Watch for iOS and Android Phones (Answer/Make Calls), Watches for Men Women IP68 Waterproof Smartwatch Fitness Tracker Watch with Heart Rate/Sleep Monitor Steps Calories Counter (Black)",$29.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/GRV-Android-Waterproof-Smartwatch-Calories/dp/B09J8SKX9G/ref=sr_1_34?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-34,2025-01-20 17:56:54,GRV,Data not available,1.83 Inches,Compatible with iOS and android smartphones,128 MB,Data not available,Lithium Ion,Square
"Amazfit GTR Mini Smart Watch 43mm, 14-Day Battery Life, GPS, AI Fitness App Enabled, Heart Rate & Sleep Health Monitoring, 120+ Sports Modes, 5 ATM Water Resistance, Android iPhone Compatible, Black",$69.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Amazfit-Satellite-Positioning-Monitoring-Resistance/dp/B0BWF33MMB/ref=sr_1_35?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-35,2025-01-20 17:56:54,Amazfit,Data not available,1.28 Inches,Zepp OS 2.0,Data not available,2.8E+2 Milliamp Hours,Lithium Polymer,Heart
"Garmin Forerunner 165, Running Smartwatch, Colorful AMOLED Display, Training Metrics and Recovery Insights, Black",$216.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Garmin-Forerunner-Smartwatch-Colorful-Training/dp/B0CT3SGHXL/ref=sr_1_36?dib=eyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0&dib_tag=se&keywords=smart+watch&qid=1737392211&sr=8-36,2025-01-20 17:56:54,Data not available,Data not available,1.2 Inches,Android,4 GB,30 Milliamp Hours,Lithium Polymer,Round
"BENIO Smart Watch, Health Fitness Tracker Watch for Men Women IP68 Waterproof, Multi-Sport Mode Activity Tracker, Heart Rate/SpO2/Sleep/Stress Pedometer Step Calorie Counter for Android & iPhone",$23.09,"Tue, Feb 4",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTM3Nzc2MzE3NDQ3Nzk2OjE3MzczOTIyMTE6c3BfYnRmOjMwMDQ0MDQxODMwNDIwMjo6MDo6&url=%2FBENIO-Waterproof-Multi-Sport-Activity-Pedometer%2Fdp%2FB0DBHG6NSQ%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392211%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:56:54,BENIO,Data not available,1.39 Inches,BENIO Fit APP,Data not available,240 Milliamp Hours,Lithium Polymer,Round
"Smart Watch for Women Men Answer/Make Calls/Quick Reply, Samsung Android iPhone Compatible Fitness Tracker with 100+ Sport Modes, Heart Rate Blood Oxygen Sleep Monitor IP68 Waterproof Smartwatch",$19.99,"Thu, Jan 30",No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozMTM3Nzc2MzE3NDQ3Nzk2OjE3MzczOTIyMTE6c3BfYnRmOjMwMDYxNzU1NTA4NDYwMjo6MDo6&url=%2FSamsung-Android-Compatible-Waterproof-Smartwatch%2Fdp%2FB0D3BNKMG8%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.xa1_M6tNb-xsRyd4bU9mVROkI7MpF1Ff7Wvu80l9eyMPx6vRue-_VsnhHi8JP7W3YK0WBFxKI1TdwXSFJPIfRPSZW_VpSDXeWwEkO9aSIucCSVkTeFYAmluXXiYr8sc6e5DxpYg63BBtVFZ31nHnQPS_uubtaQbkePY_X3cZT2dfUDQHGYyj8WueHu_hbVC2DOVjcwnJYYr5oVyZ1F4uK1bsl5WoFsw2jmaDdT3wqe8.WWyxk6ZD5V60gmACZr3-e1vpmfk2ppoB3TQTdU6jJP0%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392211%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:56:54,JeeJTek,Data not available,1.28 Inches,"RTOS, smartwatch",128 MB,300 Milliamp Hours,Lithium Polymer,Round
