title,price,rating,reviews,image_url,product_url,collection_date,Sales Package,Brand,Graphics Engine,GPU Clock,Processors and Cores,GPU Manufacturing Process,Bus Standard,Model ID,Part Number,Memory,Graphics Technologies Supported,DVI and HDMI Interface,Other Interface,Warranty Summary,Covered in Warranty,Not Covered in Warranty,Service Type,Power Supply Required,Shader,Cooling and Heatsink,3D Support,VGA/D-SUB Output,Mini HDMI,HD Content Support,Supported OS,Dimensions,Weight,Memory Bandwidth,Maximum Resolution,Software Included,Additional Features,RAMDAC Clock Speed,Other System Requirements
LipiWorld NVIDIA (Pack Of 2) VER012-PRO Riser Card 10 C...,"₹1,067",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/g/m/j/pack-of-2-ver012-pro-riser-card-10-capacitors-pci-e-1x-to-16x-original-imaggsjsq58sh72b.jpeg?q=70,https://www.flipkart.com/lipiworld-nvidia-pack-2-ver012-pro-riser-card-10-capacitors-pci-e-1x-16x-v012-16-gb-gddr4-graphics/p/itm45b793f0aebbb?pid=GRCGGSJ49GAKXZCX&lid=LSTGRCGGSJ49GAKXZCXNZGYEN&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_309&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGGSJ49GAKXZCX.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,2 Piss ?VER012-PRO Riser Card,LipiWorld,NVIDIA NVIDIA 1,120 MHz,,,3.0,(Pack Of 2) VER012-PRO Riser Card 10 Capacitors PCI-E 1X to 16X V012 Riser Card,?VER012-PRO Riser Card,"64-bit, 16 GB GDDR4 Memory",,,,Seller Warranty,1 Month,If damaged will not be repaired/covered under warranty,Seller Warranty,,,,,,,,,,,,,,,,
Mebako NVIDIA Ver018 PCI-E Riser Card 12 Capacitor 60cm...,₹758,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/c/o/v/ver018-pci-e-riser-card-12-capacitor-60cm-usb-3-0-cable-pci-original-imagz3sxg7gymte2.jpeg?q=70,https://www.flipkart.com/mebako-nvidia-ver018-pci-e-riser-card-12-capacitor-60cm-usb-3-0-cable-pci-express-1x-16x-2-gb-ddr2-graphics/p/itm31f6de2156461?pid=GRCGZ3SYE7ZGSEJS&lid=LSTGRCGZ3SYE7ZGSEJSDIGLPA&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_313&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGZ3SYE7ZGSEJS.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,"1 x 60cm USB 3.0 Cable, 1 x SATA to 6Pin Power Cable, 1 x PCI-E 16X Riser Board, 1 x PCI-E 1X Riser Card.",Mebako,NVIDIA GeForce 210,500 MHz,,,PCI Express 3.0,Ver018 PCI-E Riser Card 12 Capacitor 60cm USB 3.0 Cable PCI Express 1X to 16X,Ver018 PCI-E Riser Card,"64-bit, 2 GB DDR2 Memory",,,,1 Month Warranty,Manufacture Defect Only,"Product External Damage, Burned, Liquids",Product Replacement Warranty,,,,,,,,,120 x 60 x 30 mm,80 g,,,,The PCI-E GPU adapter features a stable resistance and has LED light to display the working states.,,"PCI-E GPU extender features and has good performance, it can be used for a long time."
Tobo NVIDIA PCI-E 1x to 16x Riser Card PCI-Express 1 to...,"₹2,219",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/l3lx8cw0/graphics-card/l/c/o/pci-e-1x-to-16x-riser-card-pci-express-1-to-4-slot-pcie-usb3-0-original-imagezygsyqcdz3m.jpeg?q=70,https://www.flipkart.com/tobo-nvidia-pci-e-1x-16x-riser-card-pci-express-1-4-slot-pcie-usb3-0-adapter-port-gb-ddr2-graphics/p/itm57e18633931e2?pid=GRCGEZYHYM3AG2JG&lid=LSTGRCGEZYHYM3AG2JGJZYG8T&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_317&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGEZYHYM3AG2JG.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,4 port USB expansion card,Tobo,NVIDIA PCI-E Riser Card,60 MHz,,,PE031,PCI-E 1x to 16x Riser Card PCI-Express 1 to 4 Slot PCIe USB3.0 Adapter Port,1x to 16x Riser Card,"6-bit, 1 GB DDR2 Memory",,,,1Month Manufacturer Warranty,Only Internal Damage/Issue Will Cover,"External Damage/Issue Will Not Cover i.e. Water Damage, Physical Damage",Product Replacement warranty,,,,,,,,,7 x 1 mm,10 g,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,"₹5,001",4.1,Data not available,https://rukminim2.flixcart.com/image/300/300/ked56kw0/graphics-card/z/f/e/msi-nvidia-gt-710-2gb-d3-original-imafvfthtvtv73cb.jpeg?q=90,URL not available,2025-02-01 00:02:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZEBRONICS NVIDIA GT730 4 GB DDR3 Graphics Card,"₹2,748",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/k/3/g/gt730-zebronics-original-imah6y8ejd9m5bwu.jpeg?q=70,https://www.flipkart.com/zebronics-nvidia-gt730-4-gb-ddr3-graphics-card/p/itm98812b52228f0?pid=GRCG92VDHGPFASRY&lid=LSTGRCG92VDHGPFASRYP0TXK0&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_9_321&otracker=search&fm=organic&iid=en__dg6MA_BWKDW5jpdMchO7So_8OZRHvZ0vjptsvB-SPt2IYUAS-kKBq1uK9ybefy_cPtbcK8JzxXKw_kO3EPSfg%3D%3D&ppt=None&ppn=None&ssid=ym1j494pts0000001738364576468&qH=ae2a487734c75ca2,2025-02-01 00:02:58,Pack of 1,ZEBRONICS,NVIDIA GT730,144 MHz,,,SERIAL,GT730,1234,"64-bit, 4 GB DDR3 Memory with 1333 MHz",Microsoft DirectX v11,"0 x DVI Output Out, No x Dual Link DVI Out, 1 x HDMI Output Out","1 x Display Port Out, 0 x Mini Display Port Out",1,1,DAMAGES,1,450 W,Clock speed of 1333 MHz,yes,Yes support,1xVGA DSub Output,0 x Mini HDMI Output,HDTV Support,windows10/11,50 x 50 x 50 mm,2 g,,,,,,
Etzin NVIDIA NVIDIA M.2 to PCI-E X16 Slot Adapter Card(...,₹443,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/l3t2fm80/graphics-card/x/5/l/m-2-to-pci-e-x16-slot-adapter-card-ngff-pcie-riser-card-etzin-original-imageujd5zua2dr5.jpeg?q=70,https://www.flipkart.com/etzin-nvidia-m-2-pci-e-x16-slot-adapter-card-epl-409hs-1-gb-ddr2-graphics-card/p/itmaa9ec3cb5d7f0?pid=GRCGET3WDRMHZGCR&lid=LSTGRCGET3WDRMHZGCRNPFOSS&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_9_325&otracker=search&fm=organic&iid=d9d8d822-73f4-4bb3-a845-05363c42d210.GRCGET3WDRMHZGCR.SEARCH&ppt=None&ppn=None&ssid=ym1j494pts0000001738364576468&qH=ae2a487734c75ca2,2025-02-01 00:02:58,Card,Etzin,NVIDIA M.2 to PCI-E X16 Slot Adapter Card,80 MHz,,,USB3.0 Adapter Card,NVIDIA M.2 to PCI-E X16 Slot Adapter Card(EPL-409HS),PCI E Riser,"60-bit, 1 GB DDR2 Memory",,,,1 MONTH,only internal Issue,"Physical Damage, Damage by Human, Water Damage etc.","customer has to return product through courier, once we received product we will check and confirm issue/defect/problem in the product, after that only we will send new and fresh product.",,,,,,,,,2.3 x 8 x 1 mm,10 g,,"NA (Digital), NA (Analog)",,,,
Jack and Rex NVIDIA JAR-VER012X PLUS VER012X PLUS / 012...,₹499,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/l1b1oy80/graphics-card/p/e/p/jar-ver012x-plus-ver012x-plus-012x-4-bigger-capacitor-16x-to-1x-original-imagcw6zzqwxbdky.jpeg?q=70,https://www.flipkart.com/jack-rex-nvidia-jar-ver012x-plus-ver012x-012x-4-bigger-capacitor-16x-1x-power-pcie-riser-adapter-80cm-usb-3-0-cable-1-gb-ddr2-graphics-card/p/itm0a1b78b4877fa?pid=GRCG7CHGKR7PHPYH&lid=LSTGRCG7CHGKR7PHPYHGTJCJC&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_9_329&otracker=search&fm=organic&iid=d9d8d822-73f4-4bb3-a845-05363c42d210.GRCG7CHGKR7PHPYH.SEARCH&ppt=None&ppn=None&ssid=ym1j494pts0000001738364576468&qH=ae2a487734c75ca2,2025-02-01 00:02:58,1,Jack and Rex,NVIDIA Nvidia,1200 MHz,,,Express 3.0,JAR-VER012X PLUS VER012X PLUS / 012X / 4 Bigger Capacitor / 16x to 1x Power PCIe Riser Adapter 80cm USB 3.0 Cable,JAR-VER012X PLUS,"1200-bit, 1 GB DDR2 Memory",,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,
Inno3D NVIDIA GEFORCE RTX 3060 TI ITWIN X2 LHR 8 GB GDD...,"₹41,499",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/l1whaq80/graphics-card/t/l/y/geforce-rtx-3060-ti-itwin-x2-lhr-inno-3d-original-imagdd658kyenytg.jpeg?q=70,https://www.flipkart.com/inno3d-nvidia-geforce-rtx-3060-ti-itwin-x2-lhr-8-gb-gddr6-graphics-card/p/itm00771cd96edb2?pid=GRCGDD66FV2QTXSY&lid=LSTGRCGDD66FV2QTXSYPJHWBB&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_9_333&otracker=search&fm=organic&iid=d9d8d822-73f4-4bb3-a845-05363c42d210.GRCGDD66FV2QTXSY.SEARCH&ppt=None&ppn=None&ssid=ym1j494pts0000001738364576468&qH=ae2a487734c75ca2,2025-02-01 00:02:58,Graphic Card,Inno3D,NVIDIA GEFORCE RTX 3060 TI ITWIN X2 LHR,1665 MHz,4864 CUDA Cores,,PCI-E 4.0 X16,GEFORCE RTX 3060 TI ITWIN X2 LHR,N306T2-08D6-119032DH,"448-bit, 8 GB GDDR6 Memory",,,,1 Year from the date of purchase,Warranty is applicable on manufacturing defects (If any) for 1 Year from the date of purchase.,"Unauthorized tampering, modification or repair physical damage; water Damage or any other damage due to heat, humidity, moisture and mishandling doing operations",Warranty claim along with the necessary contact information required: RMA Portal - www.acrorma.com or mail on support@acrorma.com,,,,,,,,,120 x 240 mm,,448 Gbps,,,,,
MSI NVIDIA GeForce RTX 4070 Ti SUPER 16G VENTUS 2X OC 1...,"₹89,999",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/n/2/o/geforce-rtx-4070-ti-super-16g-ventus-2x-oc-msi-original-imah78hnfg7gjhyu.jpeg?q=70,https://www.flipkart.com/msi-nvidia-geforce-rtx-4070-ti-super-16g-ventus-2x-oc-16-gb-gddr6-graphics-card/p/itm47b3a1b19ac01?pid=GRCH77HEAMPBDJ3X&lid=LSTGRCH77HEAMPBDJ3XIMY01E&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_9_337&otracker=search&fm=organic&iid=d9d8d822-73f4-4bb3-a845-05363c42d210.GRCH77HEAMPBDJ3X.SEARCH&ppt=None&ppn=None&ssid=ym1j494pts0000001738364576468&qH=ae2a487734c75ca2,2025-02-01 00:02:58,1 (GeForce RTX 4070 Ti SUPER 16G VENTUS 2X OC ),MSI,NVIDIA NVIDIA GeForce RTX 4070 TI SUPER,2655 MHz,,,PCI Express Gen 4,GeForce RTX 4070 Ti SUPER 16G VENTUS 2X OC,16 GB GDDR6,"256-bit, 16 GB GDDR6 Memory",,,,1 Year from the date of purchase,Warranty is applicable on manufacturing defects (If any) for 1 Year from the date of purchase.,"Unauthorized tampering, modification or repair physical damage; water Damage or any other damage due to heat, humidity, moisture and mishandling doing operations",Warranty claim along with the necessary contact information required: RMA Portal - www.acrorma.com or mail on support@acrorma.com,,,,,,,,,242 x 51 x 125 mm,1214 g,,,,Good Quality Product,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:03:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:04:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
